clip_name,run,mapping_version,constants_sha1,T,dur_s,sat_j1,sat_j2,sat_j3,sat_j4,sat_j5,sat_max,rate_cap_frac,max_rate,jerk_rms,range_max_rad,light_range,light_step_per_s,light_max_step,r_head,r_lift,r_yaw,dyn_rms_deg,dyn_max_deg,flags,severity
anim_bouncer_intoscore_03,v1.2,1.2,b7e804532df6,251,8.25,0,0,0,0,0,0,0.036,2.5,4575.14,0.977703,0.0805116,0,0.066,0.977399,,,,,,1.44
anim_bouncer_requesttoplay_01,v1.2,1.2,b7e804532df6,101,3.3,0,0,0,0,0,0,0.05,2.5,8192.18,0.580961,0.511696,0,0.066,0.0954932,0.993717,0.994146,,,LOWCORR,17
anim_bouncer_rerequest_01,v1.2,1.2,b7e804532df6,101,3.3,0,0,0,0,0,0,0.05,2.5,8192.18,0.580961,0.511696,0,0.066,0.0954932,0.993717,0.994146,,,LOWCORR,17
anim_bouncer_timeout_01,v1.2,1.2,b7e804532df6,76,2.475,0,0,0,0,0,0,0.173333,2.5,8931.21,1.04587,0.472505,0,0.066,0.76148,0.838113,0.938868,,,RATE,6.933
anim_bouncer_wait_01,v1.2,1.2,b7e804532df6,101,3.3,0,0,0,0,0,0,0,0.0298472,43.9432,0.00381707,0.0143443,0,0.0143443,,,,,,STATIC,50
anim_bouncer_wait_02,v1.2,1.2,b7e804532df6,101,3.3,0,0,0,0,0,0,0,0.0284693,50.5779,0.00364053,0.00461853,0,0.00461853,,,,2.31479,2.82642,STATIC,50
anim_bouncer_wait_03,v1.2,1.2,b7e804532df6,101,3.3,0,0,0,0,0,0,0,0.480757,1245.55,0.0504206,0.0220715,0,0.0220715,,,,,,,0
anim_codelab_123go,v1.2,1.2,b7e804532df6,99,3.234,0,0,0,0,0,0,0.183673,2.5,14472.8,1.05467,0.0805116,0,0.066,0.965683,0.906694,0.990749,,,RATE,7.347
anim_codelab_bored_01,v1.2,1.2,b7e804532df6,198,6.501,0,0,0,0,0,0,0.0812183,2.5,9728.51,0.938798,0.428841,0,0.066,0.990424,0.657122,0.943573,,,RATE,3.249
anim_codelab_chicken_01,v1.2,1.2,b7e804532df6,95,3.102,0,0,0,0,0,0,0.212766,2.5,21458.6,1.0641,2.37823e-05,0,1.43647e-05,0.958117,0.535141,0.901884,,,RATE,8.511
anim_codelab_chicken_01_head_angle_-20,v1.2,1.2,b7e804532df6,95,3.102,0,0,0,0,0,0,0.255319,2.5,20163.1,1.0641,2.37823e-05,0,1.43647e-05,0.933649,0.120888,0.901884,,,RATE;LOWCORR,25.213
anim_codelab_chicken_01_head_angle_20,v1.2,1.2,b7e804532df6,95,3.102,0,0,0,0,0,0,0.202128,2.5,20726,1.0641,2.37823e-05,0,1.43647e-05,0.967097,0.653329,0.901884,,,RATE,8.085
anim_codelab_chicken_01_head_angle_40,v1.2,1.2,b7e804532df6,95,3.102,0,0,0,0,0,0,0.148936,2.5,20136.3,1.0641,2.37823e-05,0,1.43647e-05,0.975343,0.653329,0.901884,,,RATE,5.957
anim_codelab_cow_01_head_angle_-20,v1.2,1.2,b7e804532df6,321,10.56,0,0,0,0,0,0,0.19375,2.5,18041.5,1.02933,0.610668,0,0.066,0.957749,-0.0178781,0.658128,,,RATE;LOWCORR,22.75
anim_codelab_cow_01_head_angle_20,v1.2,1.2,b7e804532df6,321,10.56,0,0,0,0,0,0,0.175,2.5,17252.6,1.08244,0.610668,0,0.066,0.973984,0.0424962,0.658128,,,RATE;LOWCORR,22
anim_codelab_cow_01_head_angle_40,v1.2,1.2,b7e804532df6,321,10.56,0,0,0,0,0,0,0.178125,2.5,17383.4,1.08244,0.610668,0,0.066,0.973999,0.0391765,0.658128,,,RATE;LOWCORR,22.125
anim_codelab_cubetap,v1.2,1.2,b7e804532df6,9,0.264,0,0,0,0,0,0,0.625,2.5,34895.9,0.417811,0,0,0,0.787574,-0.374522,,,,TINY;SHORT;RATE;LOWCORR,60
anim_codelab_duck_01,v1.2,1.2,b7e804532df6,189,6.204,0,0,0,0,0,0,0.202128,2.5,20619,1.49045,0.466636,0,0.066,0.605243,0.960441,0.762707,,,RATE,8.085
anim_codelab_elephant_01,v1.2,1.2,b7e804532df6,111,3.63,0,0,0,0,0,0,0.318182,2.5,19710.1,1.20421,0.0805116,0,0.066,0.749841,0.939958,0.837263,,,RATE,12.727
anim_codelab_frightenedcozmo_01,v1.2,1.2,b7e804532df6,101,3.3,0,0,0,0,0,0,0,2.42185,8237.57,0.359697,0.0741767,0,0.066,0.959867,0.959282,,,,,0
anim_codelab_frog_01,v1.2,1.2,b7e804532df6,46,1.485,0,0,0,0,0,0,0.111111,2.5,17927,0.542841,0.0805116,0,0.066,0.863962,0.185259,,,,RATE;LOWCORR,19.444
anim_codelab_getin_01,v1.2,1.2,b7e804532df6,133,4.356,0,0,0,0,0,0,0.0227273,2.5,8346.73,0.649925,0.133079,0,0.0515541,0.979113,0.599126,,,,,0.909
anim_codelab_getout_01,v1.2,1.2,b7e804532df6,63,2.046,0,0,0,0,0,0,0.193548,2.5,19203.1,0.981922,0.0990281,0,0.066,0.942532,0.113487,0.955146,,,RATE;LOWCORR,22.742
anim_codelab_ghoulish_creeping_01,v1.2,1.2,b7e804532df6,66,2.145,0,0,0,0,0,0,0,2.18623,5718.09,0.514372,0.382978,0,0.066,0.99315,0.318448,,3.00822,7.19417,DYN,25
anim_codelab_kitchen_eating_01,v1.2,1.2,b7e804532df6,131,4.29,0,0,0,0,0,0,0.0307692,2.5,9666.03,0.745362,0.287676,0,0.066,0.939256,0.925563,0.975133,,,,1.231
anim_codelab_kitchen_yucky_01,v1.2,1.2,b7e804532df6,74,2.409,0,0,0,0,0,0,0.383562,2.5,26234.6,1.50772,0.660889,0,0.066,0.802265,0.789483,0.811189,,,RATE,15.342
anim_codelab_lightshow_idle,v1.2,1.2,b7e804532df6,304,9.999,0,0,0,0,0,0,0.20462,2.5,13887.9,1.0744,0.561071,0,0.066,0.957267,0.925137,0.946479,,,RATE,8.185
anim_codelab_magicfortuneteller_inquistive,v1.2,1.2,b7e804532df6,102,3.333,0,0,0,0,0,0,0.0693069,2.5,9390.7,0.901045,0.0371932,0,0.0358276,0.868556,0.988734,,,,RATE,2.772
anim_codelab_rooster_01_head_angle_20,v1.2,1.2,b7e804532df6,77,2.508,0,0,0,0,0,0,0.210526,2.5,13208.7,0.831462,0.407011,0,0.066,0.958467,0.297816,,,,RATE;LOWCORR,23.421
anim_codelab_rooster_01_head_angle_40,v1.2,1.2,b7e804532df6,77,2.508,0,0,0,0,0,0,0.184211,2.5,12852.6,0.827441,0.407011,0,0.066,0.959846,0.297816,,,,RATE;LOWCORR,22.368
anim_codelab_scarycozmo_01,v1.2,1.2,b7e804532df6,53,1.716,0,0,0,0,0,0,0,1.59818,4800.75,0.191405,0.603879,0,0.066,0.853356,-0.479104,,,,LOWCORR,15
anim_codelab_sheep_01,v1.2,1.2,b7e804532df6,131,4.29,0,0,0,0,0,0,0.0230769,2.5,4771.78,0.657808,0.0805116,0,0.066,0.995598,,,,,,0.923
anim_codelab_staring_loop,v1.2,1.2,b7e804532df6,161,5.28,0,0,0,0,0,0,0,0.391942,754.591,0.0446726,0.372911,0,0.066,,,,,,STATIC,50
anim_codelab_tiger_01_head_angle_-20,v1.2,1.2,b7e804532df6,257,8.448,0,0,0,0,0,0,0.226562,2.5,18607.2,1.03028,0.610668,0,0.066,0.937501,-0.096732,0.866468,,,RATE;LOWCORR,24.062
anim_codelab_tiger_01_head_angle_20,v1.2,1.2,b7e804532df6,257,8.448,0,0,0,0,0,0,0.195312,2.5,16005.9,1.03028,0.610668,0,0.066,0.961858,0.224566,0.866468,,,RATE;LOWCORR,22.812
anim_codelab_tiger_01_head_angle_40,v1.2,1.2,b7e804532df6,257,8.448,0,0,0,0,0,0,0.179688,2.5,15760,1.03028,0.610668,0,0.066,0.967012,0.224566,0.866468,,,RATE;LOWCORR,22.188
anim_codelab_tinyorchestra_conducting,v1.2,1.2,b7e804532df6,185,6.072,0,0,0,0,0,0,0.108696,2.5,10195,1.11722,0.0421859,0,0.0307447,0.941192,0.967241,0.914809,,,RATE,4.348
anim_codelab_tinyorchestra_takataka_01,v1.2,1.2,b7e804532df6,20,0.627,0,0,0,0,0,0,0.421053,2.5,22016.3,0.429468,0.0805116,0,0.031992,0.81883,0.93945,,,,SHORT;RATE,26.842
anim_codelab_vampirebite_01,v1.2,1.2,b7e804532df6,99,3.234,0,0,0.050505,0,0,0.050505,0.183673,2.5,20304.8,1.0577,0.451673,0,0.066,0.893734,0.668341,0.92759,,,SAT;RATE,12.397
anim_codelab_zombiecrawl_01,v1.2,1.2,b7e804532df6,131,4.29,0,0,0,0,0,0,0.0230769,2.5,4771.78,0.657808,0.0805116,0,0.066,0.995598,,,,,,0.923
anim_cozmosays_app_getin,v1.2,1.2,b7e804532df6,35,1.122,0,0,0,0,0,0,0,2.33178,9459.28,0.326427,0.0805116,0,0.066,0.937728,0.596596,,,,,0
anim_cozmosays_app_getout_01,v1.2,1.2,b7e804532df6,31,0.99,0,0,0,0,0,0,0.3,2.5,11377.6,0.863447,0,0,0,0.99088,-0.8282,0.850377,2.61861,6.4524,RATE;LOWCORR,27
anim_cozmosays_app_getout_02,v1.2,1.2,b7e804532df6,31,0.99,0,0,0,0,0,0,0.266667,2.5,9528.9,0.794331,0,0,0,0.99088,-0.8282,0.870202,,,RATE;LOWCORR,25.667
anim_cozmosays_badword_01_head_angle_-20,v1.2,1.2,b7e804532df6,81,2.64,0,0,0,0,0,0,0.2125,2.5,24655.7,0.988464,0.57188,0,0.066,0.897916,-0.0564397,0.898817,,,RATE;LOWCORR,23.5
anim_cozmosays_badword_01_head_angle_20,v1.2,1.2,b7e804532df6,81,2.64,0,0,0,0,0,0,0.2125,2.5,21271.2,0.988464,0.57188,0,0.066,0.903087,0.953306,0.898817,,,RATE,8.5
anim_cozmosays_badword_01_head_angle_40,v1.2,1.2,b7e804532df6,81,2.64,0,0,0,0,0,0,0.1875,2.5,21194.1,0.988464,0.57188,0,0.066,0.928793,0.953306,0.898817,,,RATE,7.5
anim_cozmosays_badword_02_head_angle_-20,v1.2,1.2,b7e804532df6,90,2.937,0,0,0,0,0,0,0.258427,2.5,17643.1,0.860902,0.624668,0,0.066,0.889564,-0.499863,0.919021,,,RATE;LOWCORR,25.337
anim_cozmosays_badword_02_head_angle_20,v1.2,1.2,b7e804532df6,90,2.937,0,0,0,0,0,0,0.292135,2.5,17663.7,0.860902,0.624668,0,0.066,0.639559,0.980022,0.919021,,,RATE,11.685
anim_cozmosays_badword_02_head_angle_40,v1.2,1.2,b7e804532df6,90,2.937,0,0,0,0,0,0,0.258427,2.5,18375.1,0.860902,0.624668,0,0.066,0.93045,0.980022,0.919021,,,RATE,10.337
anim_cozmosays_getin_long_01_head_angle_-20,v1.2,1.2,b7e804532df6,120,3.927,0,0,0,0,0,0,0.184874,2.5,14273.7,1.18903,0.557725,0,0.066,0.899788,0.614998,,,,RATE,7.395
anim_cozmosays_getin_long_01_head_angle_20,v1.2,1.2,b7e804532df6,120,3.927,0,0,0,0,0,0,0.117647,2.5,10827.5,0.808287,0.557725,0,0.066,0.942924,0.967235,,,,RATE,4.706
anim_cozmosays_getin_long_01_head_angle_40,v1.2,1.2,b7e804532df6,120,3.927,0,0,0,0,0,0,0.0756303,2.5,9916.85,0.576769,0.557725,0,0.066,0.958738,0.975743,,,,RATE,3.025
anim_cozmosays_getin_medium_01,v1.2,1.2,b7e804532df6,93,3.036,0,0,0,0,0,0,0.206522,2.5,13206.6,0.794144,0.0973836,0,0.066,0.866087,0.450662,,,,RATE,8.261
anim_cozmosays_getin_medium_01_head_angle_-20,v1.2,1.2,b7e804532df6,93,3.036,0,0,0,0,0,0,0.217391,2.5,16052.1,0.870518,0.0973836,0,0.066,0.815754,0.521034,,,,RATE,8.696
anim_cozmosays_getin_medium_01_head_angle_20,v1.2,1.2,b7e804532df6,93,3.036,0,0,0,0,0,0,0.076087,2.5,13390.3,0.57544,0.0973836,0,0.066,0.94024,0.959494,,,,RATE,3.043
anim_cozmosays_getin_medium_01_head_angle_40,v1.2,1.2,b7e804532df6,93,3.036,0,0,0,0,0,0,0.0978261,2.5,13216.8,0.609249,0.0973836,0,0.066,0.935094,0.959494,,,,RATE,3.913
anim_cozmosays_getin_short_01_head_angle_-20,v1.2,1.2,b7e804532df6,61,1.98,0,0,0,0,0,0,0.35,2.5,20725.4,0.68619,0.0805116,0,0.066,0.93079,0.641244,,,,RATE,14
anim_cozmosays_getin_short_01_head_angle_20,v1.2,1.2,b7e804532df6,61,1.98,0,0,0,0,0,0,0.05,2.5,9700.52,0.781829,0.0805116,0,0.066,0.932111,0.99682,,,,,2
anim_cozmosays_getin_short_01_head_angle_40,v1.2,1.2,b7e804532df6,61,1.98,0,0,0,0,0,0,0.05,2.5,9317.58,0.62475,0.0805116,0,0.066,0.962743,0.99682,,,,,2
anim_cozmosays_getout_long_01_head_angle_-20,v1.2,1.2,b7e804532df6,34,1.089,0,0,0,0,0,0,0.393939,2.5,27010.5,0.76738,0.0440116,0,0.0440116,0.849054,0.207179,0.863632,7.53174,12.0861,RATE;LOWCORR;DYN,55.758
anim_cozmosays_getout_long_01_head_angle_20,v1.2,1.2,b7e804532df6,34,1.089,0,0,0,0,0,0,0.393939,2.5,22905.8,0.76738,0.0440116,0,0.0440116,0.855228,0.88646,0.863632,,,RATE,15.758
anim_cozmosays_getout_long_01_head_angle_40,v1.2,1.2,b7e804532df6,34,1.089,0,0,0,0,0,0,0.333333,2.5,22631.1,0.76738,0.0440116,0,0.0440116,0.841287,0.88646,0.863632,,,RATE,13.333
anim_cozmosays_getout_medium_01_head_angle_-20,v1.2,1.2,b7e804532df6,57,1.848,0,0,0,0,0,0,0.375,2.5,22083.8,0.867683,0.0958542,0,0.0518426,0.533971,0.365711,0.88605,,,RATE,15
anim_cozmosays_getout_medium_01_head_angle_20,v1.2,1.2,b7e804532df6,57,1.848,0,0,0,0,0,0,0.339286,2.5,15831.1,0.867683,0.0958542,0,0.0518426,0.739456,0.802727,0.88605,,,RATE,13.571
anim_cozmosays_getout_medium_01_head_angle_40,v1.2,1.2,b7e804532df6,57,1.848,0,0,0,0,0,0,0.339286,2.5,15588,0.867683,0.0958542,0,0.0518426,0.800054,0.802727,0.88605,,,RATE,13.571
anim_cozmosays_getout_short_01,v1.2,1.2,b7e804532df6,41,1.32,0,0,0,0,0,0,0.3,2.5,21710.1,0.726196,0.529936,0,0.066,0.957908,0.113725,,,,RATE;LOWCORR,27
anim_cozmosays_getout_short_01_head_angle_-20,v1.2,1.2,b7e804532df6,41,1.32,0,0,0,0,0,0,0.25,2.5,19244.4,0.761451,0.529936,0,0.066,0.944845,-0.131706,,,,RATE;LOWCORR,25
anim_cozmosays_getout_short_01_head_angle_40,v1.2,1.2,b7e804532df6,41,1.32,0,0,0,0,0,0,0.475,2.5,17043.5,1.17817,0.529936,0,0.066,0.55559,0.976058,,,,RATE,19
anim_cozmosays_speakloop_01,v1.2,1.2,b7e804532df6,31,0.99,0,0,0,0,0,0,0,0.019635,53.3631,0.00250656,0.00941139,0,0.00941139,,,,,,STATIC,50
anim_cozmosays_speakloop_02,v1.2,1.2,b7e804532df6,31,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,STATIC,50
anim_cozmosays_speakloop_03,v1.2,1.2,b7e804532df6,14,0.429,0,0,0,0,0,0,0,0.219396,1652.45,0.0189984,0.000230372,0,0.000230372,,,,,,TINY;SHORT;STATIC,70
anim_cozmosings_100_song_01,v1.2,1.2,b7e804532df6,304,9.999,0,0,0,0,0,0,0.20462,2.5,13887.9,1.0744,0.561071,0,0.066,0.957267,0.925137,0.946479,,,RATE,8.185
anim_cozmosings_120_song_01,v1.2,1.2,b7e804532df6,261,8.58,0,0,0,0,0,0,0.280769,2.5,11990.9,1.92804,0.51925,0,0.066,0.949682,0.977042,0.921456,,,RATE,11.231
anim_cozmosings_80_song_01,v1.2,1.2,b7e804532df6,376,12.375,0,0,0,0,0,0,0.221333,2.5,15107.6,1.01295,0.600659,0,0.066,0.952924,0.270876,0.951067,,,RATE;LOWCORR,23.853
anim_cozmosings_getin_01,v1.2,1.2,b7e804532df6,251,8.25,0,0,0,0,0,0,0.288,2.5,13754.3,1.26135,0.647817,0,0.066,0.952873,,0.991522,,,RATE,11.52
anim_cozmosings_getin_02,v1.2,1.2,b7e804532df6,182,5.973,0,0,0,0,0,0,0.0773481,2.5,10498.9,0.818788,0.419523,0,0.066,0.967589,,,,,RATE,3.094
anim_cozmosings_getin_03,v1.2,1.2,b7e804532df6,161,5.28,0,0,0,0,0,0,0.09375,2.5,11778.5,1.10579,0.36653,0,0.066,0.98314,,0.985896,,,RATE,3.75
anim_cozmosings_getout_01,v1.2,1.2,b7e804532df6,66,2.145,0,0,0,0,0,0,0.0615385,2.5,13250.9,0.627788,0.466636,0,0.066,0.933114,0.871663,,3.64803,13.8339,RATE;DYN,27.462
anim_dancing_mambo_01,v1.2,1.2,b7e804532df6,469,15.444,0,0,0.0405117,0,0,0.0405117,0.401709,2.5,22025.9,1.74601,0.569631,0,0.066,0.88397,0.622026,0.794409,,,SAT;RATE,20.12
anim_dizzy_pickup_01,v1.2,1.2,b7e804532df6,80,2.607,0,0,0,0,0,0,0.126582,2.5,16449,0.59858,0.410852,0,0.066,0.975041,0.0659902,,,,RATE;LOWCORR,20.063
anim_dizzy_pickup_02,v1.2,1.2,b7e804532df6,100,3.267,0,0,0,0,0,0,0.111111,2.5,16737.8,0.720846,0.434238,0,0.066,0.889026,0.236579,0.922551,,,RATE;LOWCORR,19.444
anim_dizzy_pickup_03,v1.2,1.2,b7e804532df6,91,2.97,0,0,0,0,0,0,0.0888889,2.5,14206.4,0.75073,0.585235,0,0.066,0.986447,0.121685,,,,RATE;LOWCORR,18.556
anim_dizzy_reaction_hard_01,v1.2,1.2,b7e804532df6,377,12.408,0,0,0,0,0,0,0.0505319,2.5,9186.76,0.896623,0.497581,0,0.066,0.975831,0.053395,0.966083,,,RATE;LOWCORR,17.021
anim_dizzy_reaction_medium_01,v1.2,1.2,b7e804532df6,276,9.075,0,0,0,0,0,0,0.0654545,2.5,15314.5,1.12686,0.64665,0,0.066,0.95811,0.289416,0.956141,,,RATE;LOWCORR,17.618
anim_dizzy_reaction_medium_02,v1.2,1.2,b7e804532df6,201,6.6,0,0,0,0,0,0,0.15,2.5,19902.1,1.11518,0.221315,0,0.066,0.692829,0.146251,0.302232,,,RATE;LOWCORR,21
anim_dizzy_reaction_medium_03,v1.2,1.2,b7e804532df6,275,9.042,0,0,0,0,0,0,0.0948905,2.5,18320,1.18976,0.516766,0,0.066,0.966269,0.837031,0.972487,,,RATE,3.796
anim_dizzy_reaction_soft_01,v1.2,1.2,b7e804532df6,163,5.346,0,0,0,0,0,0,0.0925926,2.5,21046.8,0.939844,0.503875,0,0.066,0.89327,0.606505,0.856,,,RATE,3.704
anim_dizzy_reaction_soft_02,v1.2,1.2,b7e804532df6,152,4.983,0,0,0,0,0,0,0.13245,2.5,22529.6,1.25256,0.534937,0,0.066,0.969333,0.873702,0.929842,,,RATE,5.298
anim_dizzy_reaction_soft_03,v1.2,1.2,b7e804532df6,165,5.412,0,0,0,0,0,0,0.0609756,2.5,18664.3,1.14601,0.107065,0,0.066,0.887009,-0.105109,0.957374,,,RATE;LOWCORR,17.439
anim_dizzy_shake_loop_01,v1.2,1.2,b7e804532df6,165,5.412,0,0,0,0,0,0,0.00609756,2.5,17776.1,0.223817,0.102737,0,0.066,0.327034,,,,,,0.244
anim_dizzy_shake_stop_01,v1.2,1.2,b7e804532df6,127,4.158,0,0,0,0,0,0,0,2.28947,18858.4,0.297591,0.146729,0,0.066,0.760997,0.329886,,,,,0
anim_driving_upset_end_01,v1.2,1.2,b7e804532df6,8,0.231,0,0,0,0,0,0,0,1.86779,4835.05,0.246033,0,0,0,0.99877,,,,,TINY;SHORT,20
anim_driving_upset_loop_01,v1.2,1.2,b7e804532df6,41,1.32,0,0,0,0,0,0,0,2.45599,4784.05,0.406382,0.4008,0,0.066,0.997988,,,,,,0
anim_driving_upset_loop_02,v1.2,1.2,b7e804532df6,51,1.65,0,0,0,0,0,0,0,0.839483,2980.23,0.0981916,0.14118,0,0.066,0.806666,,,,,,0
anim_driving_upset_loop_03,v1.2,1.2,b7e804532df6,101,3.3,0,0,0,0,0,0,0,0.0957682,126.18,0.0139927,0.0266392,0,0.0164989,,,,,,STATIC,50
anim_driving_upset_start_01,v1.2,1.2,b7e804532df6,13,0.396,0,0,0,0,0,0,0,0.705361,2668.37,0.101782,0.529511,0,0.066,,,,1.99723,2.47838,TINY;SHORT,20
anim_endmambo,v1.2,1.2,b7e804532df6,99,3.234,0,0,0.040404,0,0,0.040404,0.642857,2.5,25925.5,1.28378,0.550801,0,0.066,0.841918,0.870392,,,,SAT;RATE,29.755
anim_energy_cubedone_01,v1.2,1.2,b7e804532df6,20,0.627,0,0,0,0,0,0,0.421053,2.5,22016.3,0.429468,0.0805116,0,0.031992,0.81883,0.93945,,,,SHORT;RATE,26.842
anim_energy_cubedone_02,v1.2,1.2,b7e804532df6,38,1.221,0,0,0,0,0,0,0,2.07715,6748.56,0.360539,0.147705,0,0.066,0.951018,0.99795,,,,,0
anim_energy_cubedonelvl1_02,v1.2,1.2,b7e804532df6,38,1.221,0,0,0,0,0,0,0.432432,2.5,20608.4,0.936493,0.253668,0,0.066,0.968373,0.539381,0.886442,,,RATE,17.297
anim_energy_cubedown_01,v1.2,1.2,b7e804532df6,56,1.815,0,0,0,0,0,0,0.363636,2.5,22513.7,0.983363,0.551634,0,0.066,0.720176,0.235419,,,,RATE;LOWCORR,29.545
anim_energy_cubedown_02,v1.2,1.2,b7e804532df6,113,3.696,0,0,0,0,0,0,0,1.91831,3527.33,0.700322,0.244678,0,0.0498311,0.994223,-0.0755233,,,,LOWCORR,15
anim_energy_cubedownlvl1_02,v1.2,1.2,b7e804532df6,73,2.376,0,0,0.0273973,0,0,0.0273973,0.361111,2.5,23550.4,1.02114,0.577639,0,0.066,0.940802,0.570112,,,,SAT;RATE,17.184
anim_energy_cubedownlvl1_03,v1.2,1.2,b7e804532df6,93,3.036,0,0,0,0,0,0,0.108696,2.5,11146.1,0.648393,0.124159,0,0.066,0.97695,,,,,RATE,4.348
anim_energy_cubedownlvl2_02,v1.2,1.2,b7e804532df6,90,2.937,0,0,0,0,0,0,0.0898876,2.5,8988.76,0.803593,0.476861,0,0.066,0.975348,,,,,RATE,3.596
anim_energy_cubedownlvl2_03,v1.2,1.2,b7e804532df6,65,2.112,0,0,0,0,0,0,0.125,2.5,14341.7,0.732996,0.401831,0,0.066,0.796914,0.291415,,,,RATE;LOWCORR,20
anim_energy_cubenotfound_01,v1.2,1.2,b7e804532df6,83,2.706,0,0,0,0,0,0,0.158537,2.5,18285.9,0.783541,0.490293,0,0.066,0.898834,0.026527,0.993322,,,RATE;LOWCORR,21.341
anim_energy_cubenotfound_02,v1.2,1.2,b7e804532df6,116,3.795,0,0,0,0,0,0,0.13913,2.5,14494.4,0.828577,0.311177,0,0.066,0.966372,-0.0729043,0.999573,,,RATE;LOWCORR,20.565
anim_energy_cubeshake_01,v1.2,1.2,b7e804532df6,119,3.894,0,0,0,0,0,0,0.237288,2.5,17192.8,1.10802,0.0805233,0,0.066,0.75583,0.812081,0.991597,,,RATE,9.492
anim_energy_cubeshake_02,v1.2,1.2,b7e804532df6,69,2.244,0,0,0.0724638,0,0,0.0724638,0.102941,2.5,12516,1.0648,0.362797,0,0.066,0.987369,0.847449,,,,SAT;RATE,11.364
anim_energy_cubeshake_lv2_02,v1.2,1.2,b7e804532df6,175,5.742,0,0,0,0,0,0,0,2.1165,3077.23,0.718423,0.41723,0,0.066,0.996287,,,,,,0
anim_energy_cubeshake_lv2_03,v1.2,1.2,b7e804532df6,174,5.709,0,0,0,0,0,0,0.0578035,2.5,7868.67,0.824173,0.576465,0,0.066,0.988825,0.688722,,,,RATE,2.312
anim_energy_cubeshakelvl1_02,v1.2,1.2,b7e804532df6,106,3.465,0,0,0,0,0,0,0.457143,2.5,27681.7,1.33188,0.186331,0,0.066,0.888222,-0.0267675,0.863488,,,RATE;LOWCORR,33.286
anim_energy_cubeshakelvl1_03,v1.2,1.2,b7e804532df6,131,4.29,0,0,0,0,0,0,0.0230769,2.5,4771.78,0.657808,0.0805116,0,0.066,0.995598,,,2.22218,5.70949,,0.923
anim_energy_drivegeout_01,v1.2,1.2,b7e804532df6,35,1.122,0,0,0,0,0,0,0,2.29186,7258.7,0.386684,0.143227,0,0.066,0.97964,,,,,,0
anim_energy_drivegetin_01,v1.2,1.2,b7e804532df6,91,2.97,0,0,0,0,0,0,0.0222222,2.5,6386.46,0.506588,0.254087,0,0.066,0.992248,,,,,,0.889
