clip_name,run,mapping_version,constants_sha1,T,dur_s,sat_j1,sat_j2,sat_j3,sat_j4,sat_j5,sat_max,rate_cap_frac,max_rate,jerk_rms,range_max_rad,light_range,light_step_per_s,light_max_step,r_head,r_lift,r_yaw,dyn_rms_deg,dyn_max_deg,flags,severity
anim_cozmosays_getin_short_01_head_angle_-20,v1.5,1.4,1e4c4ad2e6e1,61,1.98,0,0,0,0,0,0,0.516667,1.8,11273.3,0.6202,0.0469583,0,0.00579023,0.702704,0.623937,,,,RATE,20.667
anim_cozmosays_getin_short_01_head_angle_20,v1.5,1.4,1e4c4ad2e6e1,61,1.98,0,0,0,0,0,0,0.0666667,1.8,4031.01,0.750035,0.0469583,0,0.00579023,0.904873,0.990615,,,,RATE,2.667
anim_cozmosays_getin_short_01_head_angle_40,v1.5,1.4,1e4c4ad2e6e1,61,1.98,0,0,0,0,0,0,0.0666667,1.8,3884.29,0.59295,0.0469583,0,0.00579023,0.932755,0.990615,,,,RATE,2.667
anim_cozmosays_getout_long_01_head_angle_-20,v1.5,1.4,1e4c4ad2e6e1,34,1.089,0,0,0,0,0,0,0.515152,1.8,12438.8,0.737025,0.0303238,0,0.00387394,0.721292,0.1585,0.82551,,,RATE;LOWCORR,35.606
anim_cozmosays_getout_long_01_head_angle_20,v1.5,1.4,1e4c4ad2e6e1,34,1.089,0,0,0,0,0,0,0.30303,1.8,10816.5,0.737025,0.0303238,0,0.00387394,0.817452,0.828266,0.82551,,,RATE,12.121
anim_cozmosays_getout_long_01_head_angle_40,v1.5,1.4,1e4c4ad2e6e1,34,1.089,0,0,0,0,0,0,0.30303,1.8,10791.1,0.737025,0.0303238,0,0.00387394,0.804319,0.828266,0.82551,,,RATE,12.121
anim_cozmosays_getout_medium_01_head_angle_-20,v1.5,1.4,1e4c4ad2e6e1,57,1.848,0,0,0,0,0,0,0.482143,1.8,9869.39,0.744729,0.0386025,0,0.00307584,0.396523,0.393011,0.717684,,,RATE,19.286
anim_cozmosays_getout_medium_01_head_angle_20,v1.5,1.4,1e4c4ad2e6e1,57,1.848,0,0,0,0,0,0,0.392857,1.8,9013.38,0.744729,0.0386025,0,0.00307584,0.628784,0.757783,0.717684,,,RATE,15.714
anim_cozmosays_getout_medium_01_head_angle_40,v1.5,1.4,1e4c4ad2e6e1,57,1.848,0,0,0,0,0,0,0.392857,1.8,9209.24,0.744729,0.0386025,0,0.00307584,0.73498,0.757783,0.717684,,,RATE,15.714
anim_cozmosays_getout_short_01,v1.5,1.4,1e4c4ad2e6e1,41,1.32,0,0,0,0,0,0,0.4,1.8,9296.95,0.693752,0.431279,0,0.0264,0.894389,0.113394,,,,RATE;LOWCORR,31
anim_cozmosays_getout_short_01_head_angle_-20,v1.5,1.4,1e4c4ad2e6e1,41,1.32,0,0,0,0,0,0,0.375,1.8,7795.6,0.653283,0.431279,0,0.0264,0.883844,-0.139389,,,,RATE;LOWCORR,30
anim_cozmosays_getout_short_01_head_angle_40,v1.5,1.4,1e4c4ad2e6e1,41,1.32,0,0,0,0,0,0,0.65,1.8,7411.06,0.89397,0.431279,0,0.0264,0.414836,0.96216,,,,RATE,26
anim_cozmosays_speakloop_01,v1.5,1.4,1e4c4ad2e6e1,31,0.99,0,0,0,0,0,0,0,0.0122245,19.4463,0.00251389,0.00917804,0,0.000904024,,,,,,STATIC,50
anim_cozmosays_speakloop_02,v1.5,1.4,1e4c4ad2e6e1,31,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,STATIC,50
anim_cozmosays_speakloop_03,v1.5,1.4,1e4c4ad2e6e1,14,0.429,0,0,0,0,0,0,0,0.0906388,409.766,0.0117917,0.000219405,0,1.92523e-05,,,,,,TINY;SHORT;STATIC,70
anim_cozmosings_100_song_01,v1.5,1.4,1e4c4ad2e6e1,304,9.999,0,0,0,0,0,0,0.270627,1.8,8384.04,1.03339,0.575787,0,0.0264,0.932941,0.921919,0.927293,,,RATE,10.825
anim_cozmosings_120_song_01,v1.5,1.4,1e4c4ad2e6e1,261,8.58,0,0,0,0,0,0,0.311538,1.8,7074.67,1.76155,0.510235,0,0.0264,0.925545,0.957853,0.819811,,,RATE,12.462
anim_cozmosings_80_song_01,v1.5,1.4,1e4c4ad2e6e1,376,12.375,0,0,0,0,0,0,0.306667,1.8,8340.67,0.915498,0.531705,0,0.0264,0.926013,0.132559,0.877021,,,RATE;LOWCORR,27.267
anim_cozmosings_getin_01,v1.5,1.4,1e4c4ad2e6e1,251,8.25,0,0,0,0,0,0,0.356,1.8,6581.97,1.26174,0.633715,0,0.0264,0.892007,,0.987244,,,RATE,14.24
anim_cozmosings_getin_02,v1.5,1.4,1e4c4ad2e6e1,182,5.973,0,0,0,0,0,0,0.0607735,1.8,4368.97,0.750906,0.349062,0,0.0264,0.956908,,,,,RATE,2.431
anim_cozmosings_getin_03,v1.5,1.4,1e4c4ad2e6e1,161,5.28,0,0,0,0,0,0,0.11875,1.8,5034.16,1.04417,0.337841,0,0.0251932,0.977377,,0.957692,,,RATE,4.75
anim_cozmosings_getout_01,v1.5,1.4,1e4c4ad2e6e1,66,2.145,0,0,0,0,0,0,0.0615385,1.8,5736.58,0.533857,0.506882,0,0.0264,0.916112,0.894983,,,,RATE,2.462
anim_dancing_mambo_01,v1.5,1.4,1e4c4ad2e6e1,469,15.444,0,0,0.0426439,0,0,0.0426439,0.463675,1.8,9614.57,1.49858,0.566531,0,0.0264,0.839263,0.606565,0.732644,,,SAT;RATE,22.811
anim_dizzy_pickup_01,v1.5,1.4,1e4c4ad2e6e1,80,2.607,0,0,0,0,0,0,0.164557,1.8,7120.01,0.597206,0.375178,0,0.0264,0.965841,0.0478112,,,,RATE;LOWCORR,21.582
anim_dizzy_pickup_02,v1.5,1.4,1e4c4ad2e6e1,100,3.267,0,0,0,0,0,0,0.040404,1.8,5056.87,0.648714,0.359192,0,0.0264,0.878475,0.158406,0.901304,,,LOWCORR,16.616
anim_dizzy_pickup_03,v1.5,1.4,1e4c4ad2e6e1,91,2.97,0,0,0,0,0,0,0.188889,1.8,6415.41,0.714616,0.63661,0,0.0264,0.954025,0.119429,,,,RATE;LOWCORR,22.556
anim_dizzy_reaction_hard_01,v1.5,1.4,1e4c4ad2e6e1,377,12.408,0,0,0,0,0,0,0.0611702,1.8,3861.73,0.89263,0.505114,0,0.0264,0.966718,0.0531014,0.964789,,,RATE;LOWCORR,17.447
anim_dizzy_reaction_medium_01,v1.5,1.4,1e4c4ad2e6e1,276,9.075,0,0,0,0,0,0,0.0872727,1.8,5462.1,1.09296,0.649123,0,0.0264,0.950666,0.266578,0.959623,,,RATE;LOWCORR,18.491
anim_dizzy_reaction_medium_02,v1.5,1.4,1e4c4ad2e6e1,201,6.6,0,0,0,0,0,0,0.125,1.8,6096.35,1.07008,0.223911,0,0.00999922,0.646871,0.138024,0.442308,,,RATE;LOWCORR,20
anim_dizzy_reaction_medium_03,v1.5,1.4,1e4c4ad2e6e1,275,9.042,0,0,0,0,0,0,0.105839,1.8,5984.16,1.171,0.532792,0,0.0264,0.964068,0.839057,0.975859,,,RATE,4.234
anim_dizzy_reaction_soft_01,v1.5,1.4,1e4c4ad2e6e1,163,5.346,0,0,0,0,0,0,0.12963,1.8,6995.64,0.814463,0.412652,0,0.0229834,0.85538,0.613447,0.858422,,,RATE,5.185
anim_dizzy_reaction_soft_02,v1.5,1.4,1e4c4ad2e6e1,152,4.983,0,0,0,0,0,0,0.211921,1.8,7480.44,1.16648,0.491708,0,0.0264,0.942373,0.913753,0.930339,,,RATE,8.477
anim_dizzy_reaction_soft_03,v1.5,1.4,1e4c4ad2e6e1,165,5.412,0,0,0,0,0,0,0.0731707,1.8,4860.28,1.09523,0.0815064,0,0.00518769,0.769196,-0.125206,0.951039,,,RATE;LOWCORR,17.927
anim_dizzy_shake_loop_01,v1.5,1.4,1e4c4ad2e6e1,165,5.412,0,0,0,0,0,0,0,1.75459,2959.71,0.606341,0.0528491,0,0.00346756,0.165971,,,,,LOWCORR,15
anim_dizzy_shake_stop_01,v1.5,1.4,1e4c4ad2e6e1,127,4.158,0,0,0,0,0,0,0,1.52052,5786.55,0.367282,0.124452,0,0.00649643,0.692519,0.0974464,,,,LOWCORR,15
anim_driving_upset_end_01,v1.5,1.4,1e4c4ad2e6e1,8,0.231,0,0,0,0,0,0,0,1.55425,1558.8,0.238785,0,0,0,0.991064,,,,,TINY;SHORT,20
anim_driving_upset_loop_01,v1.5,1.4,1e4c4ad2e6e1,41,1.32,0,0,0,0,0,0,0,1.73114,2175.87,0.410611,0.340685,0,0.0264,0.990142,,,,,,0
anim_driving_upset_loop_02,v1.5,1.4,1e4c4ad2e6e1,51,1.65,0,0,0,0,0,0,0,0.508308,959.922,0.137702,0.0721113,0,0.00650722,0.848606,,,,,,0
anim_driving_upset_loop_03,v1.5,1.4,1e4c4ad2e6e1,101,3.3,0,0,0,0,0,0,0,0.0660513,56.5069,0.0140487,0.0109269,0,0.000765234,,,,,,STATIC,50
anim_driving_upset_start_01,v1.5,1.4,1e4c4ad2e6e1,13,0.396,0,0,0,0,0,0,0,0.440218,811.781,0.101621,0.3168,0,0.0264,,,,,,TINY;SHORT,20
anim_endmambo,v1.5,1.4,1e4c4ad2e6e1,99,3.234,0,0,0.020202,0,0,0.020202,0.704082,1.8,13375.7,1.0029,0.566611,0,0.0264,0.868223,0.781411,,,,SAT;RATE,30.183
anim_energy_cubedone_01,v1.5,1.4,1e4c4ad2e6e1,20,0.627,0,0,0,0,0,0,0.210526,1.8,10983.2,0.306481,0.0810168,0,0.00598431,0.845503,0.763555,,,,SHORT;RATE,18.421
anim_energy_cubedone_02,v1.5,1.4,1e4c4ad2e6e1,38,1.221,0,0,0,0,0,0,0,1.20358,3321.25,0.338179,0.128489,0,0.00862068,0.894354,0.996931,,,,,0
anim_energy_cubedonelvl1_02,v1.5,1.4,1e4c4ad2e6e1,38,1.221,0,0,0,0,0,0,0.486486,1.8,9081.67,0.936919,0.0925579,0,0.00719315,0.931685,0.464045,0.803061,,,RATE,19.459
anim_energy_cubedown_01,v1.5,1.4,1e4c4ad2e6e1,56,1.815,0,0,0,0,0,0,0.436364,1.8,8282.65,0.958212,0.424879,0,0.0264,0.626131,0.28453,,,,RATE;LOWCORR,32.455
anim_energy_cubedown_02,v1.5,1.4,1e4c4ad2e6e1,113,3.696,0,0,0,0,0,0,0.0357143,1.8,1986.48,0.702125,0.157767,0,0.0122958,0.994813,-0.0788338,,,,LOWCORR,16.429
anim_energy_cubedownlvl1_02,v1.5,1.4,1e4c4ad2e6e1,73,2.376,0,0,0,0,0,0,0.486111,1.8,9509.83,0.948648,0.520333,0,0.0264,0.928214,0.508883,,,,RATE,19.444
anim_energy_cubedownlvl1_03,v1.5,1.4,1e4c4ad2e6e1,93,3.036,0,0,0,0,0,0,0.141304,1.8,4613.22,0.625132,0.116761,0,0.00849402,0.959397,,,,,RATE,5.652
anim_energy_cubedownlvl2_02,v1.5,1.4,1e4c4ad2e6e1,90,2.937,0,0,0,0,0,0,0.11236,1.8,4387.73,0.719053,0.331377,0,0.0223255,0.956086,,,,,RATE,4.494
anim_energy_cubedownlvl2_03,v1.5,1.4,1e4c4ad2e6e1,65,2.112,0,0,0,0,0,0,0.125,1.8,5646.8,0.627181,0.347274,0,0.020925,0.78623,0.264361,,,,RATE;LOWCORR,20
anim_energy_cubenotfound_01,v1.5,1.4,1e4c4ad2e6e1,83,2.706,0,0,0,0,0,0,0.182927,1.8,7012.6,0.663968,0.508105,0,0.0264,0.876903,0.0563623,0.984465,,,RATE;LOWCORR,22.317
anim_energy_cubenotfound_02,v1.5,1.4,1e4c4ad2e6e1,116,3.795,0,0,0,0,0,0,0.147826,1.8,6044.74,0.726367,0.31303,0,0.0210515,0.905247,-0.176529,0.998571,,,RATE;LOWCORR,20.913
anim_energy_cubeshake_01,v1.5,1.4,1e4c4ad2e6e1,119,3.894,0,0,0,0,0,0,0.29661,1.8,9652.9,1.09322,0.0551611,0,0.00471807,0.67552,0.771598,0.987244,,,RATE,11.864
